"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_residual_mmq_iu4_full_set_symfold",736,2180490082,2962622.394022,48.71,52481,6006116,2404121.357796
"gemm_mq4g256v2_residual_mmq_iu4_full_add_symfold",256,1044487464,4080029.156250,23.33,1917745,6262999,1948690.672982
"attention_fp8_e4m3_fa2_gqa_packet_gfx1201",32,396671630,12395988.437500,8.86,11662387,12562797,150959.916676
"fused_silu_mul_mq_rotate_awq_i4_gfx12",128,270253364,2111354.406250,6.04,2103346,2129947,5520.477493
"gdn_chunk_scan",1536,151091175,98366.650391,3.38,84281,105122,2467.107219
"fused_rmsnorm_mq_rotate_awq_i4_gfx12",256,118648048,463468.937500,2.65,415846,524567,12971.460716
"gated_norm_mq_rotate_awq_i4_gfx12",96,94457866,983936.104167,2.11,871011,1003692,21899.209681
"gdn_chunk_prep",96,86589244,901971.291667,1.93,897331,908972,2520.307792
"deinterleave_q_rmsnorm_f32_batched",32,44815760,1400492.500000,1.00,1391977,1410738,4939.381207
"gdn_chunk_kkt_solve",1536,34682214,22579.566406,0.7748,19360,28280,528.027887
"sigmoid_mul_rotate_x_mq_awq_i4_gfx12",32,23450774,732836.687500,0.5239,729729,749049,5136.400506
"rope_partial_halfsplit_batched_f32",32,11701272,365664.750000,0.2614,362725,368724,1413.290898
"rmsnorm_f32",34,7293850,214525.000000,0.1629,14600,232962,50798.539507
"kv_cache_write_fp8_e4m3_batched",64,4983421,77865.953125,0.1113,65161,97921,11983.558788
"__amd_rocclr_fillBufferUnAligned",1824,3546174,1944.174342,0.0792,1120,196002,4649.865325
"gemv_mq4g256v2_multirow_r2",2,2179628,1089814.000000,0.0487,1089334,1090294,678.822510
"embedding_q8_batched",2,633688,316844.000000,0.0142,303363,330325,19065.013034
"__amd_rocclr_copyBuffer",180,467404,2596.688889,0.0104,1960,4240,215.046709
"mq_rotate_x",2,4760,2380.000000,1.063e-04,2360,2400,28.284271
