"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_residual_mmq_iu4_full_set_symfold",736,2187292190,2971864.388587,48.81,52881,6044561,2408784.264426
"gemm_mq4g256v2_residual_mmq_iu4_full_add_symfold",256,1039740758,4061487.335938,23.20,1950986,6161722,1931356.477734
"attention_fp8_e4m3_fa2_gqa_packet_gfx1201",32,397497492,12421796.625000,8.87,11778917,12579688,132576.810577
"fused_silu_mul_mq_rotate_awq_i4_gfx12",128,270671724,2114622.843750,6.04,2107348,2140949,6097.513665
"gdn_chunk_scan",1536,151725615,98779.697266,3.39,84241,105762,2472.682384
"fused_rmsnorm_mq_rotate_awq_i4_gfx12",256,118672862,463565.867188,2.65,415846,522767,13659.408752
"gated_norm_mq_rotate_awq_i4_gfx12",96,95027946,989874.437500,2.12,876732,1012933,23304.399094
"gdn_chunk_prep",96,86579789,901872.802083,1.93,896972,909092,2149.250595
"deinterleave_q_rmsnorm_f32_batched",32,44787878,1399621.187500,0.9995,1390699,1406739,4133.820606
"gdn_chunk_kkt_solve",1536,34663014,22567.066406,0.7735,19401,24881,505.363181
"sigmoid_mul_rotate_x_mq_awq_i4_gfx12",32,23407953,731498.531250,0.5224,730089,738050,1353.898052
"rope_partial_halfsplit_batched_f32",32,11704757,365773.656250,0.2612,363124,369285,1564.023814
"rmsnorm_f32",34,7305976,214881.647059,0.1630,14600,231683,50886.398861
"kv_cache_write_fp8_e4m3_batched",64,4982344,77849.125000,0.1112,64601,98762,12314.055940
"__amd_rocclr_fillBufferUnAligned",1824,3773685,2068.906250,0.0842,1120,236563,7477.312730
"gemv_mq4g256v2_multirow_r2",2,2168028,1084014.000000,0.0484,1077574,1090454,9107.535342
"embedding_q8_batched",2,604648,302324.000000,0.0135,301964,302684,509.116882
"__amd_rocclr_copyBuffer",180,464527,2580.705556,0.0104,1960,4320,224.128323
"mq_rotate_x",2,4720,2360.000000,1.053e-04,2360,2360,0.00000000e+00
