"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
14,49920,"; attention_fp8_e4m3_fa2_gqa_packet_q384_gfx1201",0,0,0,0,""
14,49920,"s_load_b128 s[4:7], s[0:1], 0x30",6,6,0,8571,""
14,49928,"s_wait_kmcnt 0x0",6,7687,7681,0,""
14,49932,"s_cmp_lg_u32 s4, 24",6,190,184,0,""
14,49936,"s_cselect_b32 s2, -1, 0",6,45,39,0,""
14,49940,"s_cmp_lg_u32 s5, 4",6,27,21,0,""
14,49944,"s_cselect_b32 s3, -1, 0",6,6,0,5,""
14,49948,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_2) | instid1(SALU_CYCLE_1)",0,0,0,0,""
14,49952,"s_or_b32 s2, s2, s3",6,10,4,9,""
14,49956,"s_cmp_lg_u32 s6, 0x100",6,11,5,0,""
14,49964,"s_cselect_b32 s3, -1, 0",6,6,0,3,""
14,49968,"s_or_b32 s2, s2, s3",6,6,0,8,""
14,49972,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
14,49976,"s_and_b32 vcc_lo, exec_lo, s2",6,6,0,33,""
14,49980,"s_cbranch_vccnz 3253",6,6,0,56,""
14,49984,"s_and_b32 s26, ttmp7, 0xffff",6,6,0,19,""
14,49992,"s_delay_alu instid0(SALU_CYCLE_1)",0,0,0,0,""
14,49996,"s_cmp_gt_i32 s26, 3",6,6,0,22,""
14,50000,"s_cbranch_scc1 3248",6,6,0,52,""
14,50004,"s_load_b32 s24, s[0:1], 0x40",6,12,6,12,""
14,50012,"s_lshr_b32 s2, ttmp7, 7",6,6,0,2,""
14,50016,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(SKIP_2) | instid1(SALU_CYCLE_1)",0,0,0,0,""
14,50020,"s_and_b32 s2, s2, 0x1fffe00",6,10,4,9,""
14,50028,"s_cmp_gt_i32 s7, 0x200",6,7,1,0,""
14,50036,"s_cselect_b32 s21, s2, 0",6,6,0,1,""
14,50040,"s_cmp_le_i32 s7, s21",6,6,0,8,""
14,50044,"s_cbranch_scc1 3237",6,6,0,55,""
14,50048,"s_sub_co_i32 s2, s7, s21",6,7,1,12,""
14,50052,"s_mul_i32 s23, ttmp9, 0x180",6,12,0,0,""
14,50060,"s_min_i32 s22, s2, 0x200",6,6,0,2,""
14,50068,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
14,50072,"s_mul_i32 s20, s22, 6",6,12,0,9,""
14,50076,"s_cmp_ge_i32 s23, s20",6,6,0,1,""
14,50080,"s_cbranch_scc1 3228",6,6,0,59,""
14,50084,"v_lshrrev_b32_e32 v10, 5, v0",6,6,0,12,""
14,50088,"v_and_b32_e32 v7, 15, v0",6,6,0,0,""
14,50092,"s_clause 0x1",6,18,12,0,""
14,50096,"s_load_b256 s[8:15], s[0:1], 0x0",6,6,0,0,""
14,50104,"s_load_b128 s[16:19], s[0:1], 0x20",6,6,0,0,""
14,50112,"v_bfe_u32 v152, v0, 4, 1",6,6,0,1,""
14,50120,"s_wait_kmcnt 0x0",6,447,441,0,""
14,50124,"v_dual_mov_b32 v153, s24 :: v_dual_lshlrev_b32 v8, 4, v10",6,6,0,89,""
14,50132,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50136,"v_or_b32_e32 v1, v8, v7",6,6,0,84,""
14,50140,"v_add_nc_u32_e32 v3, s23, v1",6,6,0,106,""
14,50144,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_2) | instid1(VALU_DEP_3)",0,0,0,0,""
14,50148,"v_mul_hi_i32 v1, 0x2aaaaaab, v3",6,24,0,52,""
14,50160,"v_cmp_le_i32_e64 s1, s20, v3",6,27,21,0,""
14,50168,"v_cmp_gt_i32_e64 s0, s20, v3",6,7,1,0,""
14,50176,"v_lshrrev_b32_e32 v2, 31, v1",6,6,0,7,""
14,50180,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50184,"v_add_nc_u32_e32 v2, v1, v2",6,6,0,47,""
14,50188,"v_mul_lo_u32 v1, v2, 6",6,24,0,40,""
14,50196,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50200,"v_sub_nc_u32_e32 v1, v3, v1",6,6,0,31,""
14,50204,"v_mad_co_u64_u32 v[145:146], null, s26, 6, v[1:2]",6,24,0,28,""
14,50212,"v_add_nc_u32_e32 v146, s21, v2",6,6,0,6,""
14,50216,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50220,"v_mad_co_u64_u32 v[1:2], null, v146, 24, v[145:146]",6,24,0,29,""
14,50228,"v_lshlrev_b32_e32 v9, 8, v1",6,6,0,29,""
14,50232,"s_and_saveexec_b32 s25, s0",6,6,0,64,""
14,50236,"s_cbranch_execz 568",6,6,0,48,""
14,50240,"v_mov_b32_e32 v2, 0",6,20,14,12,""
14,50244,"s_mov_b32 s2, 0x76543210",6,6,0,0,""
14,50252,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
14,50256,"v_lshlrev_b64_e32 v[135:136], 10, v[1:2]",6,12,0,18,""
14,50260,"v_lshlrev_b32_e32 v1, 5, v152",6,6,0,1,""
14,50264,"v_add_co_u32 v3, vcc_lo, s8, v135",6,6,0,20,""
14,50272,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
14,50276,"v_add_co_ci_u32_e64 v4, null, s9, v136, vcc_lo",6,10,4,24,""
14,50284,"v_add_co_u32 v131, vcc_lo, v3, v1",6,6,0,1,""
14,50292,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
14,50296,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
14,50300,"v_add_co_ci_u32_e64 v132, null, 0, v4, vcc_lo",6,6,0,104,""
14,50308,"s_clause 0x1f",6,18,12,0,""
14,50312,"global_load_b128 v[3:6], v[131:132], off",6,135736,135724,82,""
14,50324,"global_load_b128 v[11:14], v[131:132], off offset:16",6,36,24,0,""
14,50336,"global_load_b128 v[15:18], v[131:132], off offset:64",6,34,22,0,""
14,50348,"global_load_b128 v[19:22], v[131:132], off offset:80",6,36,24,0,""
14,50360,"global_load_b128 v[23:26], v[131:132], off offset:128",6,3435,3423,0,""
14,50372,"global_load_b128 v[27:30], v[131:132], off offset:144",6,85,73,0,""
14,50384,"global_load_b128 v[31:34], v[131:132], off offset:192",6,7860,7848,0,""
14,50396,"global_load_b128 v[35:38], v[131:132], off offset:208",6,36,24,0,""
14,50408,"global_load_b128 v[39:42], v[131:132], off offset:256",6,493,481,0,""
14,50420,"global_load_b128 v[43:46], v[131:132], off offset:272",6,31399,31387,0,""
14,50432,"global_load_b128 v[47:50], v[131:132], off offset:320",6,2597,2585,0,""
14,50444,"global_load_b128 v[51:54], v[131:132], off offset:336",6,40,28,0,""
14,50456,"global_load_b128 v[55:58], v[131:132], off offset:384",6,39,27,0,""
14,50468,"global_load_b128 v[59:62], v[131:132], off offset:400",6,41,29,0,""
14,50480,"global_load_b128 v[63:66], v[131:132], off offset:448",6,79,67,0,""
14,50492,"global_load_b128 v[67:70], v[131:132], off offset:464",6,41,29,0,""
14,50504,"global_load_b128 v[71:74], v[131:132], off offset:512",6,119,107,0,""
14,50516,"global_load_b128 v[75:78], v[131:132], off offset:528",6,41,29,0,""
14,50528,"global_load_b128 v[79:82], v[131:132], off offset:576",6,39,27,0,""
14,50540,"global_load_b128 v[83:86], v[131:132], off offset:592",6,41,29,0,""
14,50552,"global_load_b128 v[87:90], v[131:132], off offset:640",6,37,25,0,""
14,50564,"global_load_b128 v[91:94], v[131:132], off offset:656",6,39,27,0,""
14,50576,"global_load_b128 v[95:98], v[131:132], off offset:704",6,37,25,0,""
14,50588,"global_load_b128 v[99:102], v[131:132], off offset:720",6,39,27,0,""
14,50600,"global_load_b128 v[103:106], v[131:132], off offset:768",6,465,453,0,""
14,50612,"global_load_b128 v[107:110], v[131:132], off offset:784",6,1104,1092,0,""
14,50624,"global_load_b128 v[111:114], v[131:132], off offset:832",6,7587,7575,0,""
14,50636,"global_load_b128 v[115:118], v[131:132], off offset:848",6,41,29,0,""
14,50648,"global_load_b128 v[119:122], v[131:132], off offset:896",6,130,118,0,""
14,50660,"global_load_b128 v[123:126], v[131:132], off offset:912",6,83,71,0,""
14,50672,"global_load_b128 v[127:130], v[131:132], off offset:960",6,39,27,0,""
14,50684,"global_load_b128 v[131:134], v[131:132], off offset:976",6,12,0,23,""
14,50696,"s_wait_loadcnt 0x1f",6,92265,92259,0,""
14,50700,"v_max3_num_f32 v1, |v3|, 0, |v4|",6,6,0,0,""
14,50708,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50712,"v_max3_num_f32 v1, v1, |v5|, |v6|",6,6,0,24,""
14,50720,"s_wait_loadcnt 0x1e",6,60,54,0,""
14,50724,"v_max3_num_f32 v1, v1, |v11|, |v12|",6,6,0,0,""
14,50732,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50736,"v_max3_num_f32 v1, v1, |v13|, |v14|",6,6,0,24,""
14,50744,"s_wait_loadcnt 0x1d",6,60,54,0,""
14,50748,"v_max3_num_f32 v1, v1, |v15|, |v16|",6,6,0,0,""
14,50756,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50760,"v_max3_num_f32 v1, v1, |v17|, |v18|",6,6,0,24,""
14,50768,"s_wait_loadcnt 0x1c",6,60,54,0,""
14,50772,"v_max3_num_f32 v1, v1, |v19|, |v20|",6,6,0,0,""
14,50780,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50784,"v_max3_num_f32 v1, v1, |v21|, |v22|",6,6,0,24,""
14,50792,"s_wait_loadcnt 0x1b",6,1029,1023,0,""
14,50796,"v_max3_num_f32 v1, v1, |v23|, |v24|",6,6,0,0,""
14,50804,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50808,"v_max3_num_f32 v1, v1, |v25|, |v26|",6,6,0,24,""
14,50816,"s_wait_loadcnt 0x1a",6,60,54,0,""
14,50820,"v_max3_num_f32 v1, v1, |v27|, |v28|",6,6,0,0,""
14,50828,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50832,"v_max3_num_f32 v1, v1, |v29|, |v30|",6,6,0,24,""
14,50840,"s_wait_loadcnt 0x19",6,60,54,0,""
14,50844,"v_max3_num_f32 v1, v1, |v31|, |v32|",6,6,0,0,""
14,50852,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50856,"v_max3_num_f32 v1, v1, |v33|, |v34|",6,6,0,24,""
14,50864,"s_wait_loadcnt 0x18",6,60,54,0,""
14,50868,"v_max3_num_f32 v1, v1, |v35|, |v36|",6,6,0,0,""
14,50876,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,50880,"v_max3_num_f32 v1, v1, |v37|, |v38|",6,6,0,24,""
14,50888,"s_wait_loadcnt 0x17",6,4099,4093,0,""
