"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_residual_mmq_iu4_full_set",736,663830950,901944.225543,41.08,42761,1836907,718233.367659
"gemm_mq4g256v2_residual_mmq_iu4_full_add",256,310554865,1213104.941406,19.22,580888,1821707,553310.329986
"gated_delta_net_q8_fast",384,217575992,566604.145833,13.47,454567,596769,19342.767244
"fused_silu_mul_mq_rotate_awq_i4_gfx12",128,130953419,1023073.585938,8.10,955014,1057175,15504.574882
"fused_rmsnorm_mq_rotate_awq_i4_gfx12",256,88610723,346135.636719,5.48,289484,362685,9554.464314
"gated_norm_mq_rotate_awq_i4_gfx12",96,66403049,691698.427083,4.11,580688,714171,20917.596061
"gdn_pre_batched_gfx1201",96,64023330,666909.687500,3.96,618889,676290,9286.158359
"attention_fp8_e4m3_fa2_gqa_packet_gfx1201",128,35476193,277157.757812,2.20,89961,471887,136348.277637
"sigmoid_mul_rotate_x_mq_awq_i4_gfx12",32,11553286,361040.187500,0.7150,340685,372365,6605.840780
"deinterleave_q_rmsnorm_f32_batched",32,11131164,347848.875000,0.6889,339485,358166,4733.132644
"kv_cache_write_fp8_e4m3_batched",256,3648893,14253.488281,0.2258,13200,15480,533.132945
"attention_fp8_e4m3_fa2_q_preconvert_fp8_gfx1201",128,3609215,28196.992188,0.2234,25761,30920,1670.939613
"rope_partial_halfsplit_batched_f32",32,2511040,78470.000000,0.1554,74201,86081,3484.174248
"gemv_mq4g256v2_multirow_r2",2,2184512,1092256.000000,0.1352,1091016,1093496,1753.624817
"rmsnorm_f32",34,1610226,47359.588235,0.0997,12640,52561,8590.665301
"__amd_rocclr_fillBufferUnAligned",704,1426178,2025.821023,0.0883,1200,13481,1517.773433
"__amd_rocclr_copyBuffer",184,516363,2806.320652,0.0320,2000,6080,420.106232
"embedding_q8_batched",2,138322,69161.000000,8.561e-03,68041,70281,1583.919190
"mq_rotate_x",2,4880,2440.000000,3.020e-04,2280,2600,226.274170
