"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_gate_up_silu_mmq_iu4_symfold_g12r",128,1494987119,11679586.867188,36.15,10363473,22379130,1019388.852982
"gemm_mq4g256v2_residual_mmq_iu4_full_add_symfold_g12r",256,1027633437,4014193.113281,24.85,1834747,13546629,2079264.562378
"gemm_mq4g256v2_residual_mmq_iu4_full_set_symfold_g12r",480,695442211,1448837.939583,16.82,53200,6862131,1531290.244391
"attention_fp8_e4m3_fa2_gqa_qresident_v2_q8_gfx1201",32,186219467,5819358.343750,4.50,5046955,6033689,163686.319225
"gdn_chunk_scan",1536,156617922,101964.792969,3.79,85001,4641898,115969.549578
"fused_silu_mul_mq_rotate_awq_i4_hin_gfx12",128,146293997,1142921.851562,3.54,1135137,1152977,2701.789209
"fused_rmsnorm_mq_rotate_awq_i4_gfx12_v2",256,105030739,410276.324219,2.54,332165,4613218,265673.695725
"gdn_chunk_prep",96,86686949,902989.052083,2.10,897734,959094,6271.399881
"gated_norm_mq_rotate_awq_i4_gfx12_v2",96,71742338,747316.020833,1.73,743451,785771,4293.690921
"qwen35_fa_prep_fp8q_batched_gfx1201",32,38560330,1205010.312500,0.9324,1200538,1208378,1797.132796
"gdn_chunk_kkt_solve",1536,34746591,22621.478516,0.8402,19521,30720,788.825719
"sigmoid_mul_rotate_x_mq_awq_i4_gfx12",32,22613302,706665.687500,0.5468,702970,722411,4627.245216
"fused_gate_up_mq4g256v2",128,20779902,162342.984375,0.5025,152563,182563,7561.674814
"gemv_mq4g256v2_residual",256,14931380,58325.703125,0.3611,30081,83482,22699.014054
"fused_qkvza_mq4g256v2",96,7773788,80976.958333,0.1880,73041,106961,8003.010883
"kv_cache_write_fp8_e4m3_batched",64,4654707,72729.796875,0.1126,70841,84201,1924.043734
"gemv_mq4g256v2_multirow_r2",4,4363465,1090866.250000,0.1055,1076336,1116537,18043.722276
"fused_qkv_mq4g256v2",32,2558236,79944.875000,0.0619,73081,87362,6404.336644
"attention_flash_fp8_e4m3_tile",32,2419437,75607.406250,0.0585,71161,83121,3750.381536
"__amd_rocclr_copyBuffer",572,1808743,3162.138112,0.0437,1520,7920,1645.923121
"fused_rmsnorm_mq_rotate_awq",256,1780794,6956.226562,0.0431,6480,9000,276.389529
"__amd_rocclr_fillBufferUnAligned",480,1462820,3047.541667,0.0354,1160,313765,14270.253179
"embedding_q8_batched",2,1281898,640949.000000,0.0310,445046,836852,277048.679510
"gated_delta_net_q8_fast",96,948531,9880.531250,0.0229,7360,19160,3462.601735
"attention_flash_q8_0_reduce",32,690370,21574.062500,0.0167,20761,22521,484.351308
"gated_norm_f32",96,517525,5390.885417,0.0125,2520,13281,4347.060604
"repeat_interleave_qk_f32",96,446369,4649.677083,0.0108,1440,13560,4951.327965
"conv1d_silu_split_qknorm_b256",96,425325,4430.468750,0.0103,1840,14280,4457.279326
"rmsnorm_f32",68,378927,5572.455882,9.163e-03,1960,19080,5134.986836
"rotate_x_mq_awq",128,369888,2889.750000,8.944e-03,1400,13601,3500.834366
"rope_partial_halfsplit_f32",32,360683,11271.343750,8.722e-03,7040,16760,4150.595780
"fused_silu_mul_mq_rotate_awq",128,275764,2154.406250,6.668e-03,1840,3000,211.293707
"fused_sigmoid_alpha_gate_f32",96,183644,1912.958333,4.441e-03,1640,2680,179.650064
"kv_cache_write_fp8_e4m3",64,124323,1942.546875,3.006e-03,1600,2600,237.260417
"sample_topk_partial_fast21",4,111281,27820.250000,2.691e-03,24080,31680,4296.750739
"sample_topk_finalize_fast21",4,74120,18530.000000,1.792e-03,15000,19920,2358.389281
"deinterleave_f32",32,53920,1685.000000,1.304e-03,1400,2080,211.599134
"sigmoid_mul_f32",32,50361,1573.781250,1.218e-03,1320,1960,150.183057
"embedding_q8",2,14440,7220.000000,3.492e-04,6760,7680,650.538239
"mq_rotate_x",4,8680,2170.000000,2.099e-04,1760,2400,303.534732
