"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,72036,"s_delay_alu instid0(VALU_DEP_4) | instskip(NEXT) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72040,"v_dual_mul_f32 v43, v50, v43 :: v_dual_mul_f32 v50, v107, v90",239985,433735,193750,214920,""
5,72048,"v_add_f32_e32 v166, v166, v41",239985,438308,198323,64215,""
5,72052,"v_cvt_f32_i32_e32 v45, v45",239985,408895,168910,13879,""
5,72056,"s_delay_alu instid0(VALU_DEP_4) | instskip(NEXT) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72060,"v_dual_mul_f32 v41, v49, v44 :: v_dual_fmac_f32 v42, v52, v51",239985,419758,179773,57273,""
5,72068,"v_fmac_f32_e32 v43, v50, v51",239985,448267,208282,144892,""
5,72072,"v_dual_mul_f32 v49, v100, v90 :: v_dual_mul_f32 v44, v105, v90",239985,433350,193365,4,""
5,72080,"v_cvt_f32_i32_e32 v46, v46",239985,387452,147467,158602,""
5,72084,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72088,"v_dual_add_f32 v167, v167, v42 :: v_dual_add_f32 v164, v164, v43",239985,455976,215991,963372,""
5,72096,"v_mul_f32_e32 v42, v49, v45",239985,446597,206612,95196,""
5,72100,"v_cvt_f32_i32_e32 v45, v47",239985,505743,265758,0,""
5,72104,"v_dual_mul_f32 v47, v103, v90 :: v_dual_mul_f32 v50, v102, v90",239985,438781,198796,0,""
5,72112,"v_fmac_f32_e32 v41, v44, v51",239985,431544,191559,8,""
5,72116,"v_dual_mul_f32 v44, v96, v90 :: v_dual_mul_f32 v49, v98, v90",239985,640208,400223,0,""
5,72124,"v_cvt_f32_i32_e32 v48, v48",239985,407258,167273,127808,""
5,72128,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_1) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72132,"v_mul_f32_e32 v43, v50, v46",239985,641151,401166,301139,""
5,72136,"v_mul_f32_e32 v46, v101, v90",239985,422790,182805,116517,""
5,72140,"v_dual_mul_f32 v44, v44, v45 :: v_dual_mul_f32 v45, v97, v90",239985,431785,191800,73050,""
5,72148,"v_cvt_f32_i32_e32 v33, v33",239985,384907,144922,43938,""
5,72152,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_1) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72156,"v_dual_fmac_f32 v43, v47, v51 :: v_dual_fmac_f32 v42, v46, v51",239985,523762,283777,428184,""
5,72164,"v_dual_mul_f32 v47, v99, v90 :: v_dual_mul_f32 v46, v49, v48",239985,504667,264682,43749,""
5,72172,"v_fmac_f32_e32 v44, v45, v51",239985,405041,165056,119463,""
