"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,9204,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,295,""
4,9208,"v_add_co_u32 v24, s17, s42, v1",64,288,224,256,""
4,9216,"v_or_b32_e32 v1, 10, v136",64,64,0,32,""
4,9220,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,9224,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,9228,"v_add_co_ci_u32_e64 v25, null, s43, v2, s17",64,296,232,1069,""
4,9236,"v_min_i32_e32 v1, s52, v1",64,64,0,48,""
4,9240,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9244,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,256,""
4,9248,"v_or_b32_e32 v115, v137, v1",64,64,0,263,""
4,9252,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9256,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,288,""
4,9260,"v_add_co_u32 v26, s17, s42, v1",64,240,176,256,""
4,9268,"v_or_b32_e32 v1, 3, v136",64,64,0,208,""
4,9272,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,9276,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,9280,"v_add_co_ci_u32_e64 v27, null, s43, v2, s17",64,288,224,933,""
4,9288,"v_min_i32_e32 v1, s52, v1",64,64,0,0,""
4,9292,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9296,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,264,""
4,9300,"v_or_b32_e32 v115, v137, v1",64,64,0,264,""
4,9304,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9308,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,448,""
4,9312,"v_add_co_u32 v28, s17, s42, v1",64,280,216,256,""
4,9320,"v_or_b32_e32 v1, 11, v136",64,64,0,16,""
4,9324,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,9328,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,9332,"v_add_co_ci_u32_e64 v29, null, s43, v2, s17",64,296,232,1093,""
4,9340,"v_min_i32_e32 v1, s52, v1",64,64,0,8,""
4,9344,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,9348,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,432,""
4,9352,"v_or_b32_e32 v115, v137, v1",64,64,0,256,""
