"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,73592,"v_add_co_u32 v16, s8, s20, v16",0,0,0,0,""
5,73600,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73604,"v_add_co_ci_u32_e64 v17, null, s21, v17, s8",0,0,0,0,""
5,73612,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,73616,"v_add_co_u32 v16, s8, v16, v18",0,0,0,0,""
5,73624,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73628,"v_add_co_ci_u32_e64 v17, null, v17, v19, s8",0,0,0,0,""
5,73636,"s_wait_dscnt 0x0",0,0,0,0,""
5,73640,"global_store_b32 v[16:17], v20, off offset:64",0,0,0,0,""
5,73652,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,73656,"s_or_b32 exec_lo, exec_lo, s9",150,150,0,1431,""
5,73660,"v_or_b32_e32 v16, 48, v0",150,150,0,1408,""
5,73664,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
5,73668,"v_cmp_gt_i32_e64 s8, s12, v16",150,150,0,1406,""
5,73676,"s_and_b32 s9, s8, vcc_lo",150,150,0,3517,""
5,73680,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,73684,"s_and_saveexec_b32 s10, s9",150,150,0,1230,""
5,73688,"s_cbranch_execz 22",150,150,0,1235,""
5,73692,"v_mad_co_i64_i32 v[16:17], null, s12, v8, 0",150,600,0,614,""
5,73700,"ds_load_b32 v20, v6 offset:2560",150,150,0,3929,""
5,73708,"v_lshlrev_b64_e32 v[18:19], 2, v[0:1]",150,655,355,3005,""
5,73712,"v_lshlrev_b64_e32 v[16:17], 2, v[16:17]",150,300,0,231,""
5,73716,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,73720,"v_add_co_u32 v16, s9, s20, v16",150,150,0,1355,""
5,73728,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73732,"v_add_co_ci_u32_e64 v17, null, s21, v17, s9",150,279,129,3196,""
5,73740,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,73744,"v_add_co_u32 v16, s9, v16, v18",150,150,0,256,""
5,73752,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73756,"v_add_co_ci_u32_e64 v17, null, v17, v19, s9",150,150,0,3771,""
5,73764,"s_wait_dscnt 0x0",150,1901,1751,0,""
5,73768,"global_store_b32 v[16:17], v20, off offset:192",150,450,0,2497,""
5,73780,"s_or_b32 exec_lo, exec_lo, s10",150,155,5,0,""
5,73784,"s_and_b32 s9, s8, s0",150,150,0,1,""
5,73788,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,73792,"s_and_saveexec_b32 s10, s9",150,150,0,1227,""
5,73796,"s_cbranch_execz 22",150,150,0,1225,""
5,73800,"v_mad_co_i64_i32 v[16:17], null, s12, v9, 0",0,0,0,0,""
5,73808,"ds_load_b32 v20, v6 offset:3840",0,0,0,0,""
5,73816,"v_lshlrev_b64_e32 v[18:19], 2, v[0:1]",0,0,0,0,""
5,73820,"v_lshlrev_b64_e32 v[16:17], 2, v[16:17]",0,0,0,0,""
5,73824,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,73828,"v_add_co_u32 v16, s9, s20, v16",0,0,0,0,""
5,73836,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73840,"v_add_co_ci_u32_e64 v17, null, s21, v17, s9",0,0,0,0,""
5,73848,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,73852,"v_add_co_u32 v16, s9, v16, v18",0,0,0,0,""
5,73860,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73864,"v_add_co_ci_u32_e64 v17, null, v17, v19, s9",0,0,0,0,""
5,73872,"s_wait_dscnt 0x0",0,0,0,0,""
5,73876,"global_store_b32 v[16:17], v20, off offset:192",0,0,0,0,""
5,73888,"s_or_b32 exec_lo, exec_lo, s10",150,150,0,1217,""
5,73892,"v_or_b32_e32 v16, 0x50, v0",150,150,0,1364,""
5,73900,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(SALU_CYCLE_1)",0,0,0,0,""
5,73904,"v_cmp_gt_i32_e64 s9, s12, v16",150,150,0,1072,""
5,73912,"s_and_b32 s10, s9, vcc_lo",150,150,0,3206,""
5,73916,"s_and_saveexec_b32 s11, s10",150,150,0,153,""
5,73920,"s_cbranch_execz 21",150,150,0,1223,""
5,73924,"v_mad_co_i64_i32 v[16:17], null, s12, v8, 0",150,600,0,568,""
5,73932,"ds_load_b32 v20, v6 offset:5120",150,150,0,3401,""
5,73940,"v_lshlrev_b64_e32 v[18:19], 2, v[0:1]",150,460,160,4017,""
5,73944,"v_lshlrev_b64_e32 v[16:17], 2, v[16:17]",150,300,0,103,""
5,73948,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
5,73952,"v_add_co_u32 v16, s10, s20, v16",150,150,0,903,""
5,73960,"v_add_co_ci_u32_e64 v17, null, s21, v17, s10",150,173,23,762,""
5,73968,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,73972,"v_add_co_u32 v16, s10, v16, v18",150,150,0,49,""
5,73980,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,73984,"v_add_co_ci_u32_e64 v17, null, v17, v19, s10",150,150,0,2843,""
5,73992,"s_wait_dscnt 0x0",150,5356,5206,0,""
5,73996,"global_store_b32 v[16:17], v20, off offset:320",150,450,0,1637,""
5,74008,"s_or_b32 exec_lo, exec_lo, s11",150,160,10,0,""
5,74012,"s_and_b32 s10, s9, s0",150,150,0,0,""
5,74016,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74020,"s_and_saveexec_b32 s11, s10",150,150,0,1217,""
5,74024,"s_cbranch_execz 22",150,150,0,1241,""
5,74028,"v_mad_co_i64_i32 v[16:17], null, s12, v9, 0",0,0,0,0,""
5,74036,"ds_load_b32 v20, v6 offset:6400",0,0,0,0,""
5,74044,"v_lshlrev_b64_e32 v[18:19], 2, v[0:1]",0,0,0,0,""
5,74048,"v_lshlrev_b64_e32 v[16:17], 2, v[16:17]",0,0,0,0,""
5,74052,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74056,"v_add_co_u32 v16, s10, s20, v16",0,0,0,0,""
5,74064,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,74068,"v_add_co_ci_u32_e64 v17, null, s21, v17, s10",0,0,0,0,""
5,74076,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74080,"v_add_co_u32 v16, s10, v16, v18",0,0,0,0,""
5,74088,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
5,74092,"v_add_co_ci_u32_e64 v17, null, v17, v19, s10",0,0,0,0,""
5,74100,"s_wait_dscnt 0x0",0,0,0,0,""
5,74104,"global_store_b32 v[16:17], v20, off offset:320",0,0,0,0,""
5,74116,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74120,"s_or_b32 exec_lo, exec_lo, s11",150,150,0,1390,""
5,74124,"v_or_b32_e32 v16, 0x70, v0",150,150,0,1354,""
5,74132,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
5,74136,"v_cmp_gt_i32_e64 s10, s12, v16",150,150,0,951,""
5,74144,"s_and_b32 s14, s10, vcc_lo",150,150,0,3066,""
5,74148,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74152,"s_and_saveexec_b32 s11, s14",150,150,0,1376,""
5,74156,"s_cbranch_execz 22",150,150,0,1222,""
5,74160,"v_mad_co_i64_i32 v[16:17], null, s12, v8, 0",150,600,0,452,""
5,74168,"ds_load_b32 v8, v6 offset:7680",150,150,0,3218,""
5,74176,"v_lshlrev_b64_e32 v[18:19], 2, v[0:1]",150,441,141,1866,""
5,74180,"v_lshlrev_b64_e32 v[16:17], 2, v[16:17]",150,300,0,143,""
5,74184,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74188,"v_add_co_u32 v16, vcc_lo, s20, v16",150,150,0,964,""
5,74196,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
5,74200,"v_add_co_ci_u32_e64 v17, null, s21, v17, vcc_lo",150,252,102,2965,""
5,74208,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74212,"v_add_co_u32 v16, vcc_lo, v16, v18",150,150,0,99,""
5,74220,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
5,74224,"v_add_co_ci_u32_e64 v17, null, v17, v19, vcc_lo",150,150,0,3293,""
5,74232,"s_wait_dscnt 0x0",150,2763,2613,0,""
5,74236,"global_store_b32 v[16:17], v8, off offset:448",150,450,0,2169,""
5,74248,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74252,"s_or_b32 exec_lo, exec_lo, s11",150,155,5,0,""
5,74256,"s_and_b32 s11, s10, s0",150,150,0,0,""
5,74260,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74264,"s_and_saveexec_b32 s0, s11",150,150,0,1210,""
5,74268,"s_cbranch_execz 22",150,150,0,1221,""
5,74272,"v_mad_co_i64_i32 v[8:9], null, s12, v9, 0",0,0,0,0,""
5,74280,"ds_load_b32 v18, v6 offset:8960",0,0,0,0,""
5,74288,"v_lshlrev_b64_e32 v[16:17], 2, v[0:1]",0,0,0,0,""
5,74292,"v_lshlrev_b64_e32 v[8:9], 2, v[8:9]",0,0,0,0,""
5,74296,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74300,"v_add_co_u32 v8, vcc_lo, s20, v8",0,0,0,0,""
5,74308,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
5,74312,"v_add_co_ci_u32_e64 v9, null, s21, v9, vcc_lo",0,0,0,0,""
5,74320,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
5,74324,"v_add_co_u32 v8, vcc_lo, v8, v16",0,0,0,0,""
5,74332,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
5,74336,"v_add_co_ci_u32_e64 v9, null, v9, v17, vcc_lo",0,0,0,0,""
5,74344,"s_wait_dscnt 0x0",0,0,0,0,""
5,74348,"global_store_b32 v[8:9], v18, off offset:448",0,0,0,0,""
5,74360,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74364,"s_or_b32 exec_lo, exec_lo, s0",150,150,0,1400,""
5,74368,"s_wait_loadcnt 0x0",150,449,299,0,""
5,74372,"s_wait_storecnt 0x0",150,32284,32134,0,""
5,74376,"s_barrier_signal -1",150,223,73,0,""
5,74380,"s_and_b32 s11, s7, s1",150,150,0,0,""
5,74384,"s_barrier_wait 0xffff",150,6284,0,0,""
5,74388,"global_inv scope:SCOPE_SE",150,150,0,0,""
5,74400,"ds_store_2addr_b32 v7, v141, v142 offset1:20",150,1182,732,1325,""
5,74408,"ds_store_2addr_b32 v7, v140, v139 offset0:40 offset1:60",150,625,175,0,""
5,74416,"ds_store_2addr_b32 v7, v137, v138 offset0:80 offset1:100",150,649,199,0,""
5,74424,"ds_store_2addr_b32 v7, v135, v136 offset0:120 offset1:140",150,450,0,151,""
5,74432,"s_wait_loadcnt_dscnt 0x0",150,22112,21962,0,""
5,74436,"s_barrier_signal -1",150,150,0,0,""
5,74440,"s_barrier_wait 0xffff",150,7914,0,0,""
5,74444,"global_inv scope:SCOPE_SE",150,225,75,0,""
5,74456,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74460,"s_and_saveexec_b32 s0, s11",150,150,0,8,""
5,74464,"s_cbranch_execnz 1380",150,150,0,1238,""
5,74468,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74472,"s_or_b32 exec_lo, exec_lo, s0",75,78,3,225,""
5,74476,"s_and_b32 s11, s7, s2",75,75,0,0,""
5,74480,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74484,"s_and_saveexec_b32 s0, s11",75,75,0,621,""
5,74488,"s_cbranch_execnz 1402",75,75,0,617,""
5,74492,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74496,"s_or_b32 exec_lo, exec_lo, s0",150,158,8,973,""
5,74500,"s_and_b32 s11, s8, s1",150,150,0,0,""
5,74504,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74508,"s_and_saveexec_b32 s0, s11",150,150,0,1227,""
5,74512,"s_cbranch_execnz 1424",150,150,0,1246,""
5,74516,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74520,"s_or_b32 exec_lo, exec_lo, s0",75,75,0,225,""
5,74524,"s_and_b32 s11, s8, s2",75,75,0,4,""
