"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
6,13816,"v_div_fmas_f32 v52, v52, v57, v65",2220,2833,613,11902,""
6,13824,"v_div_fixup_f32 v51, v51, v49, v43",2220,2232,12,278,""
6,13832,"s_mov_b32 vcc_lo, s8",2220,2256,36,11016,""
6,13836,"v_rndne_f32_e32 v50, v50",2220,2812,592,0,""
6,13840,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
6,13844,"v_div_fixup_f32 v52, v52, v49, v42",2220,2550,330,1,""
6,13852,"v_rndne_f32_e32 v51, v51",2220,2477,257,278,""
6,13856,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
6,13860,"v_med3_num_f32 v50, v50, s27, 0x40e00000",2220,2686,466,4384,""
6,13872,"v_rndne_f32_e32 v52, v52",2220,2564,344,390,""
6,13876,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
6,13880,"v_med3_num_f32 v51, v51, s27, 0x40e00000",2220,2374,154,531,""
6,13892,"v_fma_f32 v50, -v50, v49, v45",2220,2611,391,4134,""
6,13900,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
6,13904,"v_med3_num_f32 v52, v52, s27, 0x40e00000",2220,2516,296,628,""
6,13916,"v_fma_f32 v51, -v51, v49, v43",2220,2405,185,559,""
6,13924,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_1) | instid1(VALU_DEP_4)",0,0,0,0,""
6,13928,"v_fma_f32 v50, v50, v50, 0",2220,2674,454,3635,""
6,13936,"v_mul_f32_e32 v77, v61, v58",2220,2640,420,50,""
6,13940,"v_fma_f32 v52, -v52, v49, v42",2220,2508,288,454,""
6,13948,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
6,13952,"v_fmac_f32_e32 v50, v51, v51",2220,2475,255,4100,""
6,13956,"v_fma_f32 v81, -v53, v77, v61",2220,2220,0,583,""
6,13964,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,13968,"v_dual_fmac_f32 v50, v52, v52 :: v_dual_fmac_f32 v77, v81, v58",2220,2220,0,9809,""
6,13976,"v_fma_f32 v53, -v53, v77, v61",2220,2220,0,9467,""
6,13984,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,13988,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,13992,"v_div_fmas_f32 v53, v53, v58, v77",2220,2220,0,9866,""
6,14000,"v_div_fixup_f32 v53, v53, v49, v41",2220,2220,0,9796,""
6,14008,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14012,"v_rndne_f32_e32 v53, v53",2220,2220,0,10016,""
6,14016,"v_med3_num_f32 v53, v53, s27, 0x40e00000",2220,2220,0,9717,""
6,14028,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14032,"v_fma_f32 v51, -v53, v49, v41",2220,2220,0,10126,""
6,14040,"v_fmac_f32_e32 v50, v51, v51",2220,2220,0,9740,""
6,14044,"ds_bpermute_b32 v51, v72, v50",2220,4440,0,44262,""
6,14052,"s_wait_dscnt 0x0",2220,77245,75025,0,""
6,14056,"v_add_f32_e32 v50, v50, v51",2220,2220,0,628,""
6,14060,"ds_bpermute_b32 v51, v73, v50",2220,4440,0,37775,""
6,14068,"s_wait_dscnt 0x0",2220,76900,74680,0,""
6,14072,"v_add_f32_e32 v50, v50, v51",2220,2220,0,795,""
6,14076,"ds_bpermute_b32 v51, v74, v50",2220,4440,0,37899,""
6,14084,"s_wait_dscnt 0x0",2220,77165,74945,0,""
6,14088,"v_add_f32_e32 v50, v50, v51",2220,2220,0,857,""
6,14092,"ds_bpermute_b32 v51, v75, v50",2220,4440,0,38086,""
