"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,42684,"v_dual_mul_f32 v90, v90, v22 :: v_dual_mul_f32 v87, v87, v22",24798,32503,7705,4062,""
13,42692,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_1) | instid1(VALU_DEP_4)",0,0,0,0,""
13,42696,"v_cvt_pk_fp8_f32 v235.l, v142, v141",24798,42530,17732,7167,""
13,42704,"v_dual_mul_f32 v88, v88, v22 :: v_dual_mul_f32 v85, v85, v22",24798,35786,10988,5676,""
13,42712,"v_fma_f32 v141, -v217, v211, v212",24798,39585,14787,5600,""
13,42720,"v_rcp_f32_e32 v217, v216",24798,109430,10238,6727,""
13,42724,"s_delay_alu instid0(TRANS32_DEP_2)",0,0,0,0,""
13,42728,"v_fma_f32 v212, -v213, v143, 1.0",24798,34323,9525,1707,""
13,42736,"v_mul_f32_e32 v6, v6, v22",24798,37855,13057,0,""
13,42740,"v_dual_mul_f32 v86, v86, v22 :: v_dual_mul_f32 v83, v83, v22",24798,39254,14456,0,""
13,42748,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,42752,"v_div_fmas_f32 v141, v141, v218, v211",24798,43464,18666,42,""
13,42760,"v_fmac_f32_e32 v143, v212, v143",24798,37412,12614,209,""
13,42764,"v_rcp_f32_e32 v211, v220",24798,105496,6304,8023,""
13,42768,"s_mov_b32 vcc_lo, s4",24798,25942,1144,26120,""
13,42772,"v_fma_f32 v212, -v216, v217, 1.0",24798,38959,14161,0,""
13,42780,"v_div_fixup_f32 v140, v141, v19, v140",24798,30905,6107,3935,""
13,42788,"v_div_scale_f32 v141, null, v19, v19, v24",24798,41702,16904,114351,""
13,42796,"v_dual_mul_f32 v84, v84, v22 :: v_dual_mul_f32 v81, v81, v22",24798,35027,10229,1352,""
13,42804,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_4) | instid1(VALU_DEP_4)",0,0,0,0,""
13,42808,"v_fmac_f32_e32 v217, v212, v217",24798,39784,14986,871,""
13,42812,"v_dual_mul_f32 v8, v8, v22 :: v_dual_mul_f32 v215, v214, v144",24798,38787,13989,29,""
13,42820,"v_div_scale_f32 v212, s6, v137, v19, v137",24798,42098,17300,0,""
13,42828,"v_fma_f32 v221, -v220, v211, 1.0",24798,40329,15531,43,""
13,42836,"v_dual_mul_f32 v82, v82, v22 :: v_dual_mul_f32 v79, v79, v22",24798,34500,9702,7183,""
13,42844,"v_fma_f32 v142, -v219, v215, v214",24798,44307,19509,23508,""
13,42852,"v_mul_f32_e32 v3, v3, v22",24798,33018,8220,2166,""
13,42856,"s_delay_alu instid0(VALU_DEP_4)",0,0,0,0,""
13,42860,"v_fmac_f32_e32 v211, v221, v211",24798,35980,11182,3457,""
13,42864,"v_div_scale_f32 v221, s4, v23, v19, v23",24798,38601,13803,0,""
13,42872,"v_dual_mul_f32 v80, v80, v22 :: v_dual_mul_f32 v77, v77, v22",24798,36426,11628,1,""
13,42880,"v_fmac_f32_e32 v215, v142, v144",24798,38693,13895,101,""
13,42884,"v_div_scale_f32 v142, s5, v138, v19, v138",24798,38345,13547,0,""
13,42892,"v_mul_f32_e32 v4, v4, v22",24798,50170,25372,0,""
13,42896,"v_dual_mul_f32 v78, v78, v22 :: v_dual_mul_f32 v75, v75, v22",24798,30585,5787,6166,""
13,42904,"s_delay_alu instid0(VALU_DEP_4)",0,0,0,0,""
13,42908,"v_fma_f32 v214, -v219, v215, v214",24798,38202,13404,22651,""
13,42916,"v_rcp_f32_e32 v219, v141",24798,115800,16608,0,""
13,42920,"v_dual_mul_f32 v218, v142, v143 :: v_dual_mul_f32 v1, v1, v22",24798,34524,9726,0,""
13,42928,"v_dual_mul_f32 v76, v76, v22 :: v_dual_mul_f32 v73, v73, v22",24798,40330,15532,12,""
13,42936,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,42940,"v_div_fmas_f32 v144, v214, v144, v215",24798,38319,13521,209,""
13,42948,"v_mul_f32_e32 v215, v212, v217",24798,58568,33770,0,""
13,42952,"v_fma_f32 v214, -v213, v218, v142",24798,28732,3934,12027,""
13,42960,"s_mov_b32 vcc_lo, s5",24798,25487,689,167036,""
13,42964,"s_delay_alu instid0(TRANS32_DEP_1)",0,0,0,0,""
13,42968,"v_fma_f32 v222, -v141, v219, 1.0",24798,42150,17352,1871,""
13,42976,"v_div_fixup_f32 v139, v144, v19, v139",24798,35824,11026,0,""
13,42984,"v_fma_f32 v144, -v216, v215, v212",24798,38469,13671,0,""
13,42992,"v_fmac_f32_e32 v218, v214, v143",24798,40035,15237,9,""
13,42996,"v_mul_f32_e32 v214, v221, v211",24798,41044,16246,0,""
13,43000,"v_fmac_f32_e32 v219, v222, v219",24798,38958,14160,1575,""
13,43004,"v_div_scale_f32 v222, s7, v24, v19, v24",24798,47363,22565,34169,""
13,43012,"v_fmac_f32_e32 v215, v144, v217",24798,39799,15001,0,""
13,43016,"v_fma_f32 v142, -v213, v218, v142",24798,37568,12770,0,""
13,43024,"v_fma_f32 v144, -v220, v214, v221",24798,36727,11929,129,""
13,43032,"v_mul_f32_e32 v2, v2, v22",24798,36815,12017,0,""
13,43036,"v_mul_f32_e32 v213, v222, v219",24798,38686,13888,0,""
13,43040,"v_cvt_pk_fp8_f32 v235.h, v140, v139 op_sel:[0,0,1]",24798,40305,15507,24,""
13,43048,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43052,"v_div_fmas_f32 v142, v142, v143, v218",24798,43620,18822,0,""
13,43060,"v_fma_f32 v143, -v216, v215, v212",24798,39905,15107,0,""
13,43068,"v_fmac_f32_e32 v214, v144, v211",24798,37888,13090,2,""
13,43072,"v_fma_f32 v212, -v141, v213, v222",24798,30603,5805,6395,""
13,43080,"s_mov_b32 vcc_lo, s6",24798,27801,3003,144238,""
13,43084,"v_div_fixup_f32 v138, v142, v19, v138",24798,31621,6823,9784,""
13,43092,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
13,43096,"v_div_fmas_f32 v143, v143, v217, v215",24798,43768,18970,163582,""
13,43104,"v_fma_f32 v142, -v220, v214, v221",24798,36570,11772,0,""
