"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_gate_up_silu_iu4_v2c_gfx11",192,2185185155,11381172.682292,34.70,7807396,18849746,4109675.964526
"gemm_mq4g256v2_residual_iu4_v2c_add_gfx11",384,1532339988,3990468.718750,24.34,1436800,13338991,2441695.029269
"gemm_mq4g256v2_residual_iu4_v2c_set_gfx11",432,1021530337,2364653.557870,16.22,277839,10197673,1614336.389118
"attention_q8_0_fa2_gqa_gfx11",48,707103034,14731313.208333,11.23,5508237,28778419,7046679.651498
"gdn_chunk_scan",1536,161455025,105113.948568,2.56,89880,383760,11217.057439
"fused_silu_mul_mq_rotate_awq_i4_hin",192,134277285,699360.859375,2.13,481840,2102799,264063.379839
"fused_rmsnorm_mq_rotate_awq_i4",384,121227739,315697.236979,1.93,195120,2667039,166199.264920
"gated_norm_mq_rotate_awq_i4_gfx11",144,88743635,616275.243056,1.41,414560,1775879,227291.950008
"gdn_chunk_prep",144,72045602,500316.680556,1.14,378480,1092240,167468.576221
"gdn_chunk_kkt_solve",1536,48550532,31608.419271,0.7711,27040,67720,4040.004253
"gemm_mq4g256v2_residual_wmma_gfx11_mw4_lds",288,41167817,142943.809028,0.6538,70400,906920,99828.164361
"convert_f32_to_f16",144,36945494,256565.930556,0.5867,176559,2893518,232277.155073
"deinterleave_q_rmsnorm_f32_batched",48,32341465,673780.520833,0.5136,492320,1470359,253248.811021
"sigmoid_mul_rotate_x_mq_awq_i4_gfx11",48,18833512,392364.833333,0.2991,289600,991720,154453.153882
"fused_gate_up_mq4g256v2",128,16052834,125412.765625,0.2549,108880,461120,48269.466056
"rope_partial_halfsplit_batched_f32",48,15072668,314013.916667,0.2394,220200,730480,135214.270429
"attention_fa2_q_preconvert_gfx11",48,14510116,302294.083333,0.2304,231080,1010920,127204.415085
"gemv_mq4g256v2_residual",256,11791795,46061.699219,0.1873,22560,460680,32853.625505
"fused_qkvza_mq4g256v2",96,6810315,70940.781250,0.1082,53440,1126200,109773.401441
"kv_cache_write_q8_0_pair_batched_gfx1100",48,5573918,116123.291667,0.0885,76600,306160,56383.354953
"rmsnorm_f32",53,4482394,84573.471698,0.0712,10000,253720,43542.188451
"gemv_mq4g256v2",5,3802918,760583.600000,0.0604,740199,769480,12075.023159
"attention_flash_q8_0_tile",32,2953878,92308.687500,0.0469,65360,367760,56299.820795
"__amd_rocclr_fillBufferUnAligned",768,2810878,3659.997396,0.0446,1480,301040,10955.645534
"fused_rmsnorm_mq_rotate_awq",256,2249078,8785.460938,0.0357,5160,32560,3439.748172
"embedding_q8_batched",3,1708879,569626.333333,0.0271,66080,1542359,842586.365306
"fused_qkv_mq4g256v2",32,1641160,51286.250000,0.0261,47000,80360,8122.425250
"__amd_rocclr_copyBuffer",193,1016157,5265.062176,0.0161,2240,10920,1000.501070
"gated_delta_net_q8_compact3_b2",96,1000440,10421.250000,0.0159,6720,114440,11219.030378
"attention_flash_q8_0_reduce_gated_mq_rotate_awq_gfx1100",32,849279,26539.968750,0.0135,21640,61720,8278.295058
"dflash_state_bulk_copy_gfx1100",3,761320,253773.333333,0.0121,252160,256560,2423.331041
"gated_norm_mq_rotate_awq_k6144_gfx1100",96,524960,5468.333333,8.337e-03,3760,21320,2347.330249
"fused_silu_mul_mq_rotate_awq",128,437200,3415.625000,6.943e-03,2000,11240,1437.357456
"conv1d_silu_split_qknorm_b256_scalar_prep",96,290520,3026.250000,4.614e-03,1840,8320,1209.058137
"sample_topk_partial_fast21",4,145720,36430.000000,2.314e-03,26000,63240,17945.231493
"qwen36_27b_fa_prep_gfx1100",32,138760,4336.250000,2.204e-03,2920,10280,1645.415429
"sample_topk_finalize_fast21",4,137438,34359.500000,2.183e-03,25800,58358,16015.925439
"kv_cache_write_q8_0_pair",32,82400,2575.000000,1.309e-03,1720,7000,1107.709057
"embedding_q8",2,33280,16640.000000,5.285e-04,7800,25480,12501.647891
"mq_rotate_x",5,15200,3040.000000,2.414e-04,2360,3320,385.746030
