"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
14,44612,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
14,44616,"v_add_f32_e32 v131, v213, v131",48,105,57,233,""
14,44620,"v_permlanex16_b32 v208, v208, s6, 0xfedcba98",48,48,0,33,""
14,44632,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,44636,"v_dual_add_f32 v132, v210, v131 :: v_dual_max_num_f32 v131, v208, v208",48,48,0,311,""
14,44644,"v_dual_mov_b32 v208, v132 :: v_dual_max_num_f32 v209, v209, v131",48,48,0,286,""
14,44652,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_3)",0,0,0,0,""
14,44656,"v_permlanex16_b32 v208, v208, s6, 0xfedcba98",48,241,193,266,""
14,44668,"v_mov_b32_e32 v131, v205",48,97,49,0,""
14,44672,"v_cmpx_lt_f32_e32 0, v209",48,48,0,68,""
14,44676,"s_cbranch_execz 64770",48,48,0,1070,""
14,44680,"v_div_scale_f32 v131, null, 0x43e00000, 0x43e00000, v209",40,40,0,204,""
14,44692,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(TRANS32_DEP_1)",0,0,0,0,""
14,44696,"v_rcp_f32_e32 v210, v131",40,160,0,318,""
14,44700,"v_fma_f32 v211, -v131, v210, 1.0",40,40,0,479,""
14,44708,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,44712,"v_fmac_f32_e32 v210, v211, v210",40,60,20,188,""
14,44716,"v_div_scale_f32 v211, vcc_lo, v209, 0x43e00000, v209",40,40,0,11,""
14,44728,"v_mul_f32_e32 v212, v211, v210",40,40,0,323,""
14,44732,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,44736,"v_fma_f32 v213, -v131, v212, v211",40,40,0,249,""
14,44744,"v_fmac_f32_e32 v212, v213, v210",40,40,0,336,""
14,44748,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
14,44752,"v_fma_f32 v131, -v131, v212, v211",40,223,183,238,""
14,44760,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
14,44764,"v_div_fmas_f32 v131, v131, v210, v212",40,40,0,93,""
14,44772,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
14,44776,"v_div_fixup_f32 v131, v131, 0x43e00000, v209",40,40,0,396,""
14,44788,"v_max_num_f32_e32 v131, 0x1f800000, v131",40,69,29,309,""
14,44796,"s_branch 64740",40,40,0,0,""
14,44800,"v_mov_b32_e32 v130, v207",6,6,0,48,""
14,44804,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
