"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_gate_up_silu_mmq_iu4_symfold_g12r",128,1478033637,11547137.789062,36.21,10664153,11846330,197402.171891
"gemm_mq4g256v2_residual_mmq_iu4_full_add_symfold_g12r",256,1004688020,3924562.578125,24.62,1829947,6014806,1885302.088947
"gemm_mq4g256v2_residual_mmq_iu4_full_set_symfold_g12r",480,686447112,1430098.150000,16.82,53161,4134739,1492203.243110
"attention_fp8_e4m3_fa2_gqa_qresident_v2_q8_gfx1201",32,186507310,5828353.437500,4.57,5560280,6014806,69756.147402
"gdn_chunk_scan",1536,152208145,99093.844401,3.73,85361,106521,2970.706270
"fused_silu_mul_mq_rotate_awq_i4_hin_gfx12",128,146501185,1144540.507812,3.59,1137897,1150337,2228.669064
"fused_rmsnorm_mq_rotate_awq_i4_gfx12_v2",256,103876314,405766.851562,2.54,340245,892612,32923.293067
"gdn_chunk_prep",96,86696846,903092.145833,2.12,898333,955493,5814.465674
"gated_norm_mq_rotate_awq_i4_gfx12_v2",96,71836551,748297.406250,1.76,743891,784731,4010.307148
"qwen35_fa_prep_fp8q_batched_gfx1201",32,38576037,1205501.156250,0.9451,1201938,1211577,1946.612113
"gdn_chunk_kkt_solve",1536,34799650,22656.022135,0.8526,19720,27040,620.657267
"sigmoid_mul_rotate_x_mq_awq_i4_gfx12",32,22592922,706028.812500,0.5535,702170,721890,4271.829543
"fused_gate_up_mq4g256v2",128,20748344,162096.437500,0.5083,152602,182602,6667.074727
"gemv_mq4g256v2_residual",256,14854293,58024.582031,0.3639,30040,83401,22865.195770
"fused_qkvza_mq4g256v2",96,7854436,81817.041667,0.1924,72881,107521,8342.550081
"kv_cache_write_fp8_e4m3_batched",64,4669865,72966.640625,0.1144,71201,84241,1827.203800
"gemv_mq4g256v2_multirow_r2",4,4375783,1093945.750000,0.1072,1077935,1128216,23417.426707
"fused_qkv_mq4g256v2",32,2548556,79642.375000,0.0624,73001,86522,6247.702916
"attention_flash_fp8_e4m3_tile",32,2406434,75201.062500,0.0590,71041,83841,3994.702629
"__amd_rocclr_copyBuffer",572,1808064,3160.951049,0.0443,1520,7960,1653.516291
"fused_rmsnorm_mq_rotate_awq",256,1796296,7016.781250,0.0440,6440,19120,1086.999547
"__amd_rocclr_fillBufferUnAligned",480,1537658,3203.454167,0.0377,1160,336765,15452.886987
"embedding_q8_batched",2,1329058,664529.000000,0.0326,398845,930213,375733.916106
"gated_delta_net_q8_fast",96,981258,10221.437500,0.0240,7281,19640,4010.470690
"attention_flash_q8_0_reduce",32,685210,21412.812500,0.0168,20760,22800,521.693176
"gated_norm_f32",96,463169,4824.677083,0.0113,2480,12760,3993.651421
"conv1d_silu_split_qknorm_b256",96,443450,4619.270833,0.0109,1840,14201,4452.299369
"repeat_interleave_qk_f32",96,408243,4252.531250,0.0100,1440,12640,4560.714219
"rmsnorm_f32",68,373007,5485.397059,9.139e-03,2040,19401,4989.281326
"rope_partial_halfsplit_f32",32,358127,11191.468750,8.774e-03,7040,16760,4154.680524
"rotate_x_mq_awq",128,288407,2253.179688,7.066e-03,1480,13200,2407.997065
"fused_silu_mul_mq_rotate_awq",128,280323,2190.023438,6.868e-03,1840,3080,268.519166
"fused_sigmoid_alpha_gate_f32",96,187601,1954.177083,4.596e-03,1640,2760,237.885996
"kv_cache_write_fp8_e4m3",64,123720,1933.125000,3.031e-03,1640,2520,179.884222
"sample_topk_partial_fast21",4,110442,27610.500000,2.706e-03,23840,31680,3946.601956
"sample_topk_finalize_fast21",4,73081,18270.250000,1.790e-03,15121,19480,2111.658175
"deinterleave_f32",32,57121,1785.031250,1.399e-03,1400,2320,306.145178
"sigmoid_mul_f32",32,50521,1578.781250,1.238e-03,1360,1880,154.100247
"embedding_q8",2,23281,11640.500000,5.704e-04,6561,16720,7183.497790
"mq_rotate_x",4,8480,2120.000000,2.078e-04,1760,2360,293.938769
