"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_residual_mmq_iu4_full_set_symfold",736,2187120090,2971630.557065,48.85,52721,6040006,2409446.911503
"gemm_mq4g256v2_residual_mmq_iu4_full_add_symfold",256,1040857739,4065850.542969,23.25,1921747,6112567,1936545.980753
"attention_fp8_e4m3_fa2_gqa_packet_gfx1201",32,397413138,12419160.562500,8.88,11871130,12597660,124754.031154
"fused_silu_mul_mq_rotate_awq_i4_gfx12_k256",128,268905304,2100822.687500,6.01,2093110,2121550,5458.854119
"gdn_chunk_scan",1536,151782977,98817.042318,3.39,84322,104441,2578.448245
"fused_rmsnorm_mq_rotate_awq_i4_gfx12_k256",256,111891621,437076.644531,2.50,398205,512327,12028.934028
"gated_norm_mq_rotate_awq_i4_gfx12_k256",96,98823524,1029411.708333,2.21,906293,1055696,25184.779222
"gdn_chunk_prep",96,86558512,901651.166667,1.93,897893,909093,2229.840526
"deinterleave_q_rmsnorm_f32_batched",32,44828279,1400883.718750,1.00,1390379,1413421,6668.588869
"gdn_chunk_kkt_solve",1536,34830488,22676.098958,0.7780,19280,28881,581.243905
"sigmoid_mul_rotate_x_mq_awq_i4_gfx12_k256",32,23500251,734382.843750,0.5249,730851,750131,5678.535739
"rope_partial_halfsplit_batched_f32",32,11697687,365552.718750,0.2613,361285,368725,1803.330793
"rmsnorm_f32",34,7332626,215665.470588,0.1638,14520,244483,51166.775128
"kv_cache_write_fp8_e4m3_batched",64,4973710,77714.218750,0.1111,64761,99081,12232.355965
"__amd_rocclr_fillBufferUnAligned",1824,3301451,1810.006031,0.0737,1120,13240,898.824267
"gemv_mq4g256v2_multirow_r2",2,2168630,1084315.000000,0.0484,1078295,1090335,8513.565645
"embedding_q8_batched",2,601288,300644.000000,0.0134,299164,302124,2093.036072
"__amd_rocclr_copyBuffer",180,448447,2491.372222,0.0100,1960,3840,254.050627
"mq_rotate_x",2,4760,2380.000000,1.063e-04,2360,2400,28.284271
