"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"gemm_mq4g256v2_residual_iu4_v2c_set_gfx11",816,3173261877,3888801.319853,49.86,260200,10597937,2442731.651971
"gemm_mq4g256v2_residual_iu4_v2c_add_gfx11",384,1532594701,3991132.033854,24.08,1491038,13145691,2440265.566113
"attention_q8_0_fa2_gqa_gfx11",48,708257128,14755356.833333,11.13,5166311,28893256,7072331.754061
"fused_silu_mul_mq_rotate_awq_i4",192,232903860,1213040.937500,3.66,922679,2977114,397828.147579
"gdn_chunk_scan",1536,161578932,105194.617188,2.54,87280,366319,11580.838712
"fused_rmsnorm_mq_rotate_awq_i4",384,121193445,315607.929688,1.90,197719,3197193,186356.705185
"gated_norm_mq_rotate_awq_i4_gfx11",144,88545829,614901.590278,1.39,436360,1775396,225976.497471
"gdn_chunk_prep",144,72209016,501451.500000,1.13,378280,1076357,167257.211847
"gdn_chunk_kkt_solve",1536,48068252,31294.434896,0.7553,26640,73000,4051.580112
"gemm_mq4g256v2_residual_wmma_gfx11_mw4_lds",288,41466078,143979.437500,0.6516,74840,1213316,108159.499052
"convert_f32_to_f16",144,36639009,254437.562500,0.5757,177040,2012116,167522.051871
"deinterleave_q_rmsnorm_f32_batched",48,32579378,678737.041667,0.5119,490399,1471557,252206.128031
"sigmoid_mul_rotate_x_mq_awq_i4_gfx11",48,18802116,391710.750000,0.2954,289880,965678,151667.996957
"fused_gate_up_mq4g256v2",128,16833852,131514.468750,0.2645,108880,1163398,101341.387404
"rope_partial_halfsplit_batched_f32",48,15091252,314401.083333,0.2371,218279,739679,138925.255279
"attention_fa2_q_preconvert_gfx11",48,14531853,302746.937500,0.2283,233680,1019678,128399.250525
"gemv_mq4g256v2_residual",256,12024055,46968.964844,0.1889,22480,458520,35955.682875
"fused_qkvza_mq4g256v2",96,7042828,73362.791667,0.1107,53479,1347878,132239.530333
"kv_cache_write_q8_0_pair_batched_gfx1100",48,5650187,117712.229167,0.0888,72839,310840,58850.721645
"rmsnorm_f32",53,4462388,84196.000000,0.0701,9720,254120,43791.030353
"gemv_mq4g256v2",5,3797114,759422.800000,0.0597,740519,773519,15019.554328
"__amd_rocclr_fillBufferUnAligned",768,3102553,4039.782552,0.0488,1560,320959,11750.929919
"attention_flash_q8_0_tile",32,3010555,94079.843750,0.0473,64000,370760,56171.726651
"fused_rmsnorm_mq_rotate_awq",256,2443914,9546.539062,0.0384,5160,187000,11660.406118
"fused_qkv_mq4g256v2",32,1632875,51027.343750,0.0257,46400,79120,7011.482378
"__amd_rocclr_copyBuffer",193,1301478,6743.409326,0.0205,2240,54520,6527.348364
"gated_delta_net_q8_compact3_b2",96,995038,10364.979167,0.0156,6520,129480,12621.614252
"attention_flash_q8_0_reduce_gated_mq_rotate_awq_gfx1100",32,922279,28821.218750,0.0145,22000,101800,14472.387673
"dflash_state_bulk_copy_gfx1100",3,759400,253133.333333,0.0119,250560,256800,3260.511207
"embedding_q8_batched",3,640678,213559.333333,0.0101,61560,512319,258746.720946
"gated_norm_mq_rotate_awq_k6144_gfx1100",96,531798,5539.562500,8.356e-03,3600,22400,2426.710625
"fused_silu_mul_mq_rotate_awq",128,429479,3355.304688,6.748e-03,1840,11280,1377.359505
"conv1d_silu_split_qknorm_b256_scalar_prep",96,284280,2961.250000,4.467e-03,1840,8960,1208.579201
"sample_topk_partial_fast21",4,150440,37610.000000,2.364e-03,25680,63960,17712.921837
"qwen36_27b_fa_prep_gfx1100",32,147520,4610.000000,2.318e-03,3120,10280,1580.102079
"sample_topk_finalize_fast21",4,137278,34319.500000,2.157e-03,25320,58278,16001.734937
"kv_cache_write_q8_0_pair",32,68240,2132.500000,1.072e-03,1200,7320,1255.221353
"embedding_q8",2,34600,17300.000000,5.437e-04,7520,27080,13831.008640
"mq_rotate_x",5,15559,3111.800000,2.445e-04,2360,3400,428.341219
